   0.0000000000000000       0.54030230586813977       0.54030230586813977     
   1.4999999999999965E-002  0.52752388198402200       0.52752493641636433     
   2.9999999999999874E-002  0.51442912030339860       0.51443126528871186     
   4.5000000000000262E-002  0.50101264009451174       0.50101591129506795     
   6.0000000000000692E-002  0.48726913685485790       0.48727356934854865     
   7.5000000000001121E-002  0.47319339740173594       0.47319902554654891     
   9.0000000000001551E-002  0.45878031602620778       0.45878717331472557     
  0.10500000000000198       0.44402491176392850       0.44403303066737870     
  0.12000000000000241       0.42892234683786512       0.42893175863922950     
  0.13500000000000145       0.41346794632939543       0.41347868094508894     
  0.14999999999999980       0.39765721913567559       0.39766930492530245     
  0.16499999999999815       0.38148588027246849       0.38149934383615342     
  0.17999999999999650       0.36494987458276978       0.36496474054556727     
  0.19499999999999484       0.34804540191258521       0.34806169269547282     
  0.20999999999999319       0.33076894381604882       0.33078667939302048     
  0.22499999999999154       0.31311729185269066       0.31313648949347062     
  0.23999999999998989       0.29508757754004561       0.29510825153796394     
  0.25499999999998824       0.27667730402490898       0.27669946540949314     
  0.26999999999998658       0.25788437953632765       0.25790803577019539     
  0.28499999999998493       0.23870715268286022       0.23873230734252796     
  0.29999999999998328       0.21914444965566574       0.21917110209591847     
  0.31499999999998163       0.19919561339755920       0.19922375839908207     
  0.32999999999997998       0.17886054479623958       0.17889017219625467     
  0.34499999999997832       0.15813974595739494       0.15817084026311282     
  0.35999999999997667       0.13703436561024770       0.13706690559501411     
  0.37499999999997502       0.11554624669427166       0.11558020497636791     
  0.38999999999997337        9.3677976171181565E-002   9.3713318775332746E-002
  0.40499999999997172        7.1432937100820423E-002   7.1469623002572494E-002
  0.41999999999997006        4.8815363013140406E-002   4.8853343666381520E-002
  0.43499999999996841        2.5830394600995923E-002   2.5869613449037130E-002
  0.44999999999996676        2.4841387498587050E-003   2.5245307206358553E-003
  0.46499999999996511       -2.1216270089299594E-002  -2.1174779103172225E-002
  0.47999999999996346       -4.5262606188939847E-002  -4.5220099864345137E-002
  0.49499999999996180       -6.9645486513384550E-002  -6.9602058643986511E-002
  0.50999999999996015       -9.4354302398754239E-002  -9.4310057454034660E-002
  0.52499999999995850      -0.11937714899247176      -0.11933220268691859     
  0.53999999999995685      -0.14470075251835215      -0.14465523238891875     
  0.55499999999995520      -0.17031039545327104      -0.17026444144292396     
  0.56999999999995354      -0.19618983972357526      -0.19614360476841983     
  0.58499999999995189      -0.22232124805391923      -0.22227489867103151     
  0.59999999999995024      -0.24868510362824034      -0.24863882050094330     
  0.61499999999994859      -0.27526012825230511      -0.27521410680920805     
  0.62999999999994694      -0.30202319923983650      -0.30197765022349604     
  0.64499999999994528      -0.32894926527984325      -0.32890441530041797     
  0.65999999999994363      -0.35601126158160634      -0.35596735365034737     
  0.67499999999994198      -0.38318002463599721      -0.38313731867285211     
  0.68999999999994033      -0.41042420697759519      -0.41038298028660669     
  0.70499999999993868      -0.43771019238160652      -0.43767074008713813     
  0.71999999999993702      -0.46500201198302205      -0.46496464741917226     
  0.73499999999993537      -0.49226126186294450      -0.49222631690779106     
  0.74999999999993372      -0.51944702270870757      -0.51941484805426918     
  0.76499999999993207      -0.54651578222041108      -0.54648674756842286     
  0.77999999999993042      -0.57342136100691776      -0.57339585517969727     
  0.79499999999992876      -0.60011484278924709      -0.60009327374406418     
  0.80999999999992711      -0.62654450980871612      -0.62652730454320471     
  0.82499999999992546      -0.65265578442108629      -0.65264338875632422     
  0.83999999999992381      -0.67839117794632053      -0.67838405617327979     
  0.85499999999992216      -0.70369024793623935      -0.70368888231037596     
  0.86999999999992050      -0.72848956511916374      -0.72849445518698197     
  0.88499999999991885      -0.75272269138131753      -0.75273435312181247     
  0.89999999999991720      -0.77632017024893674      -0.77633913501190777     
  0.91499999999991555      -0.79920953144227458      -0.79923634466463844     
  0.92999999999991390      -0.82131531118237511      -0.82135053086276877     
  0.94499999999991224      -0.84255909004293095      -0.84260328495415671     
  0.95999999999991059      -0.86285955025186467      -0.86291329787003979     
  0.97499999999990894      -0.88213255445942951      -0.88219643858818009     
  0.98999999999990729      -0.90029124810041339      -0.90036585616801645     
   1.0049999999999057      -0.91724618758599696      -0.91733210759315165     
   1.0199999999999041      -0.93290549666431133      -0.93300331376017553     
   1.0349999999999024      -0.94717505338584607      -0.94728534605019232     
   1.0499999999999008      -0.95995871019837631      -0.96008204600821301     
   1.0649999999998991      -0.97115854977354521      -0.97129548073337857     
   1.0799999999998975      -0.98067517923079539      -0.98082623664691215     
   1.0949999999998958      -0.98840806547089821      -0.98857375435170147     
   1.1099999999998942      -0.99425591435728822      -0.99443670732384515     
   1.1249999999998925      -0.99811709648490321      -0.99831342717858618     
   1.1399999999998909      -0.99989012224890350       -1.0001023782263054     
   1.1549999999998892      -0.99947416886474327      -0.99970268397409467     
   1.1699999999998876      -0.99676966189140148      -0.99701470812949733     
   1.1849999999998859      -0.99167891366548577      -0.99194069251978656     
   1.1999999999998843      -0.98410682085931556      -0.98438545414645617     
   1.2149999999998826      -0.97396162312440826      -0.97425714334394942     
   1.2299999999998810      -0.96115572446607289      -0.96146806469699608     
   1.2449999999998793      -0.94560657860765729      -0.94593556198497175     
   1.2599999999998777      -0.92723763913667867      -0.92758296795660244     
   1.2749999999998760      -0.90597937467152356      -0.90634061918611908     
   1.2899999999998744      -0.88177034863836101      -0.88214693561431179     
   1.3049999999998727      -0.85455836249496975      -0.85494956362639685     
   1.3199999999998711      -0.82430166037290442      -0.82470658065482860     
   1.3349999999998694      -0.79097019212357822      -0.79138775831078201     
